partido,jugador,mercado,linea,handicap,cuota
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Puntos 1er período,Más 0.5,0.5,2.75
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Puntos 1er período,Menos 0.5,0.5,1.4
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Puntos 1er período,Más 0.5,0.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Puntos 1er período,Menos 0.5,0.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Asistencias 1er período,Más 2.5,2.5,2.32
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Asistencias 1er período,Menos 2.5,2.5,1.53
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Asistencias 1er período,Más 1.5,1.5,1.55
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Asistencias 1er período,Menos 1.5,1.5,2.32
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Asistencias 1er período,Más 1.5,1.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Asistencias 1er período,Menos 1.5,1.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Asistencias 1er período,Más 0.5,0.5,1.45
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Asistencias 1er período,Menos 0.5,0.5,2.57
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Asistencias 1er período,Más 0.5,0.5,2.87
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Asistencias 1er período,Menos 0.5,0.5,1.37
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Asistencias 1er período,Más 0.5,0.5,3.9
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Asistencias 1er período,Menos 0.5,0.5,1.21
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Asistencias 1er período,Más 0.5,0.5,4.1
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Asistencias 1er período,Menos 0.5,0.5,1.2
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Asistencias 1er período,Más 0.5,0.5,2.27
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Asistencias 1er período,Menos 0.5,0.5,1.57
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Asistencias 1er período,Más 0.5,0.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Asistencias 1er período,Menos 0.5,0.5,1.62
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Asistencias 1er período,Más 0.5,0.5,3.0
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Asistencias 1er período,Menos 0.5,0.5,1.34
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Asistencias 1er período,Más 0.5,0.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Asistencias 1er período,Menos 0.5,0.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Asistencias 1er período,Más 0.5,0.5,2.8
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Asistencias 1er período,Menos 0.5,0.5,1.38
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Asistencias 1er período,Más 0.5,0.5,2.4
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Asistencias 1er período,Menos 0.5,0.5,1.5
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Asistencias 1er período,Más 0.5,0.5,2.57
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Asistencias 1er período,Menos 0.5,0.5,1.45
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Asistencias 1er período,Más 0.5,0.5,2.37
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Asistencias 1er período,Menos 0.5,0.5,1.52
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Rebotes 1er período,Más 2.5,2.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Rebotes 1er período,Menos 2.5,2.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Rebotes 1er período,Más 2.5,2.5,2.2
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Rebotes 1er período,Menos 2.5,2.5,1.6
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Rebotes 1er período,Más 1.5,1.5,1.93
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Rebotes 1er período,Menos 1.5,1.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Rebotes 1er período,Más 1.5,1.5,2.72
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Rebotes 1er período,Menos 1.5,1.5,1.4
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Rebotes 1er período,Más 1.5,1.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Rebotes 1er período,Menos 1.5,1.5,2.12
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Rebotes 1er período,Más 1.5,1.5,2.52
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Rebotes 1er período,Menos 1.5,1.5,1.47
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Rebotes 1er período,Más 0.5,0.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Rebotes 1er período,Menos 0.5,0.5,2.1
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Rebotes 1er período,Más 0.5,0.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Rebotes 1er período,Menos 0.5,0.5,2.2
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Rebotes 1er período,Más 0.5,0.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Rebotes 1er período,Menos 0.5,0.5,1.82
Los Angeles Lakers Oklahoma City Thunder,Jake LaRavia,Rebotes 1er período,Más 0.5,0.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Jake LaRavia,Rebotes 1er período,Menos 0.5,0.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Rebotes 1er período,Más 0.5,0.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Rebotes 1er período,Menos 0.5,0.5,1.91
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Rebotes 1er período,Más 0.5,0.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Rebotes 1er período,Menos 0.5,0.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Rebotes 1er período,Más 0.5,0.5,1.91
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Rebotes 1er período,Menos 0.5,0.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Rebotes 1er período,Más 0.5,0.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Rebotes 1er período,Menos 0.5,0.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Rebotes 1er período,Más 0.5,0.5,1.44
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Rebotes 1er período,Menos 0.5,0.5,2.62
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Rebotes 1er período,Más 0.5,0.5,1.45
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Rebotes 1er período,Menos 0.5,0.5,2.57
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Triples Intentados Más/Menos,Más 6.5,6.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Triples Intentados Más/Menos,Menos 6.5,6.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Triples Intentados Más/Menos,Más 6.5,6.5,2.0
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Triples Intentados Más/Menos,Menos 6.5,6.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Triples Intentados Más/Menos,Más 5.5,5.5,1.93
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Triples Intentados Más/Menos,Menos 5.5,5.5,1.75
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Triples Intentados Más/Menos,Más 4.5,4.5,1.78
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Triples Intentados Más/Menos,Menos 4.5,4.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Triples Intentados Más/Menos,Más 4.5,4.5,2.1
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Triples Intentados Más/Menos,Menos 4.5,4.5,1.62
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Triples Intentados Más/Menos,Más 4.5,4.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Triples Intentados Más/Menos,Menos 4.5,4.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Triples Intentados Más/Menos,Más 3.5,3.5,2.0
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Triples Intentados Más/Menos,Menos 3.5,3.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Triples Intentados Más/Menos,Más 3.5,3.5,1.6
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Triples Intentados Más/Menos,Menos 3.5,3.5,2.15
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Triples Intentados Más/Menos,Más 3.5,3.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Triples Intentados Más/Menos,Menos 3.5,3.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Triples Intentados Más/Menos,Más 2.5,2.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Triples Intentados Más/Menos,Menos 2.5,2.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Triples Intentados Más/Menos,Más 2.5,2.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Triples Intentados Más/Menos,Menos 2.5,2.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Triples Intentados Más/Menos,Más 2.5,2.5,1.57
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Triples Intentados Más/Menos,Menos 2.5,2.5,2.22
Los Angeles Lakers Oklahoma City Thunder,Jake LaRavia,Triples Intentados Más/Menos,Más 0.5,0.5,1.5
Los Angeles Lakers Oklahoma City Thunder,Jake LaRavia,Triples Intentados Más/Menos,Menos 0.5,0.5,2.37
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros2 Intentados Más/Menos,Más 16.5,16.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros2 Intentados Más/Menos,Menos 16.5,16.5,1.7
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros2 Intentados Más/Menos,Más 12.5,12.5,1.7
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros2 Intentados Más/Menos,Menos 12.5,12.5,2.0
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros2 Intentados Más/Menos,Más 9.5,9.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros2 Intentados Más/Menos,Menos 9.5,9.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros2 Intentados Más/Menos,Más 9.5,9.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros2 Intentados Más/Menos,Menos 9.5,9.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros2 Intentados Más/Menos,Más 7.5,7.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros2 Intentados Más/Menos,Menos 7.5,7.5,1.82
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros2 Intentados Más/Menos,Más 7.5,7.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros2 Intentados Más/Menos,Menos 7.5,7.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros2 Intentados Más/Menos,Más 6.5,6.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros2 Intentados Más/Menos,Menos 6.5,6.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros2 Intentados Más/Menos,Más 5.5,5.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros2 Intentados Más/Menos,Menos 5.5,5.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros2 Intentados Más/Menos,Más 3.5,3.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros2 Intentados Más/Menos,Menos 3.5,3.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros2 Intentados Más/Menos,Más 2.5,2.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros2 Intentados Más/Menos,Menos 2.5,2.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros2 Intentados Más/Menos,Más 2.5,2.5,1.78
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros2 Intentados Más/Menos,Menos 2.5,2.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros2 Intentados Más/Menos,Más 2.5,2.5,1.57
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros2 Intentados Más/Menos,Menos 2.5,2.5,2.2
Los Angeles Lakers Oklahoma City Thunder,Jake LaRavia,Tiros2 Intentados Más/Menos,Más 1.5,1.5,2.2
Los Angeles Lakers Oklahoma City Thunder,Jake LaRavia,Tiros2 Intentados Más/Menos,Menos 1.5,1.5,1.57
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros2 Intentados Más/Menos,Más 1.5,1.5,1.83
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros2 Intentados Más/Menos,Menos 1.5,1.5,1.85
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros2 Intentados Más/Menos,Más 1.5,1.5,1.55
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros2 Intentados Más/Menos,Menos 1.5,1.5,2.25
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros2 Intentados Más/Menos,Más 1.5,1.5,1.57
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros2 Intentados Más/Menos,Menos 1.5,1.5,2.2
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros Campo Intentados Más/Menos,Más 20.5,20.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros Campo Intentados Más/Menos,Menos 20.5,20.5,1.8
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros Campo Intentados Más/Menos,Más 17.5,17.5,1.78
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros Campo Intentados Más/Menos,Menos 17.5,17.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros Campo Intentados Más/Menos,Más 15.5,15.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros Campo Intentados Más/Menos,Menos 15.5,15.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros Campo Intentados Más/Menos,Más 13.5,13.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros Campo Intentados Más/Menos,Menos 13.5,13.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros Campo Intentados Más/Menos,Más 11.5,11.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros Campo Intentados Más/Menos,Menos 11.5,11.5,1.91
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros Campo Intentados Más/Menos,Más 11.5,11.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros Campo Intentados Más/Menos,Menos 11.5,11.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros Campo Intentados Más/Menos,Más 9.5,9.5,1.7
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros Campo Intentados Más/Menos,Menos 9.5,9.5,2.0
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros Campo Intentados Más/Menos,Más 7.5,7.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros Campo Intentados Más/Menos,Menos 7.5,7.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros Campo Intentados Más/Menos,Más 6.5,6.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros Campo Intentados Más/Menos,Menos 6.5,6.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros Campo Intentados Más/Menos,Más 5.5,5.5,1.93
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros Campo Intentados Más/Menos,Menos 5.5,5.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros Campo Intentados Más/Menos,Más 5.5,5.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros Campo Intentados Más/Menos,Menos 5.5,5.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros Campo Intentados Más/Menos,Más 5.5,5.5,1.88
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros Campo Intentados Más/Menos,Menos 5.5,5.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros Campo Intentados Más/Menos,Más 5.5,5.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros Campo Intentados Más/Menos,Menos 5.5,5.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros Campo Intentados Más/Menos,Más 5.5,5.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros Campo Intentados Más/Menos,Menos 5.5,5.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tiros Campo Intentados Más/Menos,Más 3.5,3.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tiros Campo Intentados Más/Menos,Menos 3.5,3.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Tiros Campo Intentados Más/Menos,Más 3.5,3.5,1.93
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Tiros Campo Intentados Más/Menos,Menos 3.5,3.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Jake LaRavia,Tiros Campo Intentados Más/Menos,Más 2.5,2.5,2.02
Los Angeles Lakers Oklahoma City Thunder,Jake LaRavia,Tiros Campo Intentados Más/Menos,Menos 2.5,2.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Campo Intentados Más/Menos,Más 2.5,2.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Campo Intentados Más/Menos,Menos 2.5,2.5,1.91
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros Libres Intentados Más/Menos,Más 8.5,8.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Shai Gilgeous-Alexander,Tiros Libres Intentados Más/Menos,Menos 8.5,8.5,1.98
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros Libres Intentados Más/Menos,Más 6.5,6.5,1.9
Los Angeles Lakers Oklahoma City Thunder,Austin Reaves,Tiros Libres Intentados Más/Menos,Menos 6.5,6.5,1.78
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros Libres Intentados Más/Menos,Más 5.5,5.5,1.8
Los Angeles Lakers Oklahoma City Thunder,LeBron James,Tiros Libres Intentados Más/Menos,Menos 5.5,5.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros Libres Intentados Más/Menos,Más 3.5,3.5,1.65
Los Angeles Lakers Oklahoma City Thunder,Chet Holmgren,Tiros Libres Intentados Más/Menos,Menos 3.5,3.5,2.07
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros Libres Intentados Más/Menos,Más 3.5,3.5,1.87
Los Angeles Lakers Oklahoma City Thunder,Ajay Mitchell,Tiros Libres Intentados Más/Menos,Menos 3.5,3.5,1.8
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros Libres Intentados Más/Menos,Más 2.5,2.5,2.32
Los Angeles Lakers Oklahoma City Thunder,Marcus Smart,Tiros Libres Intentados Más/Menos,Menos 2.5,2.5,1.52
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.72
Los Angeles Lakers Oklahoma City Thunder,Rui Hachimura,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,1.95
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Jaxson Hayes,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,1.93
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.55
Los Angeles Lakers Oklahoma City Thunder,Isaiah Hartenstein,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,2.27
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros Libres Intentados Más/Menos,Más 1.5,1.5,1.52
Los Angeles Lakers Oklahoma City Thunder,Deandre Ayton,Tiros Libres Intentados Más/Menos,Menos 1.5,1.5,2.32
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,1.75
Los Angeles Lakers Oklahoma City Thunder,Luke Kennard,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.91
Los Angeles Lakers Oklahoma City Thunder,Jake LaRavia,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.5
Los Angeles Lakers Oklahoma City Thunder,Jake LaRavia,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.45
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.5
Los Angeles Lakers Oklahoma City Thunder,Luguentz Dort,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.45
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.27
Los Angeles Lakers Oklahoma City Thunder,Cason Wallace,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.53
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.05
Los Angeles Lakers Oklahoma City Thunder,Alex Caruso,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.67
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.77
Los Angeles Lakers Oklahoma City Thunder,Jaylin Williams,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.37
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.57
Los Angeles Lakers Oklahoma City Thunder,Jared McCain,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.42
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Tiros Libres Intentados Más/Menos,Más 0.5,0.5,2.77
Los Angeles Lakers Oklahoma City Thunder,Isaiah Joe,Tiros Libres Intentados Más/Menos,Menos 0.5,0.5,1.37
Philadelphia 76Ers New York Knicks,Jalen Brunson,Puntos (hitos),25+,0.0,1.6
Philadelphia 76Ers New York Knicks,Jalen Brunson,Puntos (hitos),27+,0.0,1.93
Philadelphia 76Ers New York Knicks,Jalen Brunson,Puntos (hitos),29+,0.0,2.42
Philadelphia 76Ers New York Knicks,Jalen Brunson,Puntos (hitos),31+,0.0,3.1
Philadelphia 76Ers New York Knicks,Jalen Brunson,Puntos (hitos),33+,0.0,4.1
Philadelphia 76Ers New York Knicks,Jalen Brunson,Puntos (hitos),35+,0.0,5.5
Philadelphia 76Ers New York Knicks,Jalen Brunson,Puntos (hitos),37+,0.0,7.2
Philadelphia 76Ers New York Knicks,Jalen Brunson,Puntos (hitos),39+,0.0,9.5
Philadelphia 76Ers New York Knicks,Jalen Brunson,Puntos (hitos),41+,0.0,12.0
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Puntos (hitos),23+,0.0,1.5
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Puntos (hitos),24+,0.0,1.62
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Puntos (hitos),25+,0.0,1.78
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Puntos (hitos),26+,0.0,1.98
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Puntos (hitos),27+,0.0,2.2
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Puntos (hitos),28+,0.0,2.47
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Puntos (hitos),29+,0.0,2.82
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Puntos (hitos),30+,0.0,3.2
Philadelphia 76Ers New York Knicks,Tyrese Maxey,Puntos (hitos),31+,0.0,3.7
Philadelphia 76Ers New York Knicks,Joel Embiid,Puntos (hitos),22+,0.0,1.32
Philadelphia 76Ers New York Knicks,Joel Embiid,Puntos (hitos),23+,0.0,1.42
Philadelphia 76Ers New York Knicks,Joel Embiid,Puntos (hitos),24+,0.0,1.55
Philadelphia 76Ers New York Knicks,Joel Embiid,Puntos (hitos),25+,0.0,1.72
Philadelphia 76Ers New York Knicks,Joel Embiid,Puntos (hitos),26+,0.0,1.9
Philadelphia 76Ers New York Knicks,Joel Embiid,Puntos (hitos),27+,0.0,2.1
Philadelphia 76Ers New York Knicks,Joel Embiid,Puntos (hitos),28+,0.0,2.32
Philadelphia 76Ers New York Knicks,Joel Embiid,Puntos (hitos),29+,0.0,2.62
Philadelphia 76Ers New York Knicks,Joel Embiid,Puntos (hitos),30+,0.0,2.95
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,Puntos (hitos),17+,0.0,1.42
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,Puntos (hitos),18+,0.0,1.55
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,Puntos (hitos),19+,0.0,1.72
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,Puntos (hitos),20+,0.0,1.93
Philadelphia 76Ers New York Knicks,Karl-Anthony Towns,Puntos (hitos),21+,0.0,2.2
