player_name,prop_type,matchup,line,over_price,under_price,min_L5,reb_chances_L5,reb_L5,touches_L5,passes_L5,ast_L5,usage_L5,fga_L5,pts_L5,fg3a_L5,fg3m_L5,brecha_reb,brecha_ast,pred_reb,pred_ast,pred_pts,pred_3pt,prediccion_ludo,diferencia,diferencia_abs
LeBron James,PR,Houston Rockets @ Los Angeles Lakers,31.5,1.89,1.85,34.5000003814697,11.2,7.4,79.8,50.2,8.2,0.3236,16.2,20.8,4.4,1.4,3.799999999999999,42.0,6.701886,7.867152,22.72188,1.6013671,29.4,-2.1000000000000014,2.1000000000000014
Amen Thompson,PR,Houston Rockets @ Los Angeles Lakers,26.5,1.93,1.82,43.2,12.8,7.2,88.4,63.8,6.8,0.2104,16.0,24.6,0.8,0.0,5.6000000000000005,57.0,7.555172,6.142404,20.146385,0.17376494,27.7,1.1999999999999993,1.1999999999999993
Austin Reaves,PR,Houston Rockets @ Los Angeles Lakers,20.5,1.87,1.87,33.7399997711182,8.2,4.4,70.8,48.8,5.4,0.2538,13.0,20.8,6.0,2.0,3.799999999999999,43.4,4.0715837,5.248459,19.881414,2.1327474,24.0,3.5,3.5
Reed Sheppard,PR,Houston Rockets @ Los Angeles Lakers,20.5,1.92,1.83,29.3600002288818,5.8,2.0,63.6,46.2,4.8,0.2214,15.0,14.0,9.8,3.4,3.8,41.400000000000006,2.9559972,5.048085,16.653034,2.867045,19.6,-0.8999999999999986,0.8999999999999986
Tari Eason,PR,Houston Rockets @ Los Angeles Lakers,20.5,1.96,1.79,30.1399993896484,10.8,7.6,40.8,26.0,2.0,0.1898,11.4,14.2,4.4,1.4,3.200000000000001,24.0,6.5175505,2.0889285,14.047995,1.6981337,20.6,0.10000000000000142,0.10000000000000142
Deandre Ayton,PR,Houston Rockets @ Los Angeles Lakers,19.5,1.89,1.85,29.0999996185303,15.8,8.4,44.4,31.6,1.2,0.1892,9.4,13.6,0.0,0.0,7.4,30.400000000000002,7.947273,1.8140081,13.069766,0.030826522,21.0,1.5,1.5
Luke Kennard,PR,Houston Rockets @ Los Angeles Lakers,16.5,1.89,1.85,33.8799999237061,7.6,3.8,49.8,34.4,2.8,0.1626,9.4,14.8,4.0,1.8,3.8,31.599999999999998,4.1386013,2.6419365,14.4072275,1.5522429,18.5,2.0,2.0
Rui Hachimura,PR,Houston Rockets @ Los Angeles Lakers,16.5,1.91,1.84,37.2999996185303,9.4,4.8,42.8,27.8,1.0,0.1564,11.2,16.8,4.8,2.6,4.6000000000000005,26.8,5.1248064,1.5315175,15.261456,1.7822438,20.4,3.8999999999999986,3.8999999999999986
Marcus Smart,PR,Houston Rockets @ Los Angeles Lakers,14.5,1.95,1.8,33.0599994659424,7.0,2.4,78.4,60.0,8.0,0.2128,9.8,15.0,4.6,1.8,4.6,52.0,3.7583003,6.6488967,14.72444,1.7320138,18.5,4.0,4.0
Jaxson Hayes,PR,Houston Rockets @ Los Angeles Lakers,8.5,1.78,1.98,19.2799999237061,7.0,3.0,21.4,14.2,0.6,0.1392,4.6,9.4,0.2,0.0,4.0,13.6,3.6509311,0.9858913,7.302599,0.0682184,11.0,2.5,2.5
Josh Okogie,PR,Houston Rockets @ Los Angeles Lakers,5.5,1.9,1.84,18.9400000572205,5.2,2.2,17.6,12.2,0.8,0.1194,4.4,4.4,2.0,0.8,3.0,11.399999999999999,2.6097763,0.9572079,5.624787,0.7942532,8.2,2.6999999999999993,2.6999999999999993
LeBron James,PRA,Houston Rockets @ Los Angeles Lakers,39.5,1.81,1.93,34.5000003814697,11.2,7.4,79.8,50.2,8.2,0.3236,16.2,20.8,4.4,1.4,3.799999999999999,42.0,6.701886,7.867152,22.72188,1.6013671,37.3,-2.200000000000003,2.200000000000003
Alperen Sengun,PRA,Houston Rockets @ Los Angeles Lakers,38.5,1.84,1.9,36.0000003814697,17.4,9.4,70.6,45.6,5.4,0.2582,18.2,22.6,1.6,0.2,7.999999999999998,40.2,8.341391,4.6873317,21.610357,0.5378299,34.6,-3.8999999999999986,3.8999999999999986
Amen Thompson,PRA,Houston Rockets @ Los Angeles Lakers,32.5,1.92,1.83,43.2,12.8,7.2,88.4,63.8,6.8,0.2104,16.0,24.6,0.8,0.0,5.6000000000000005,57.0,7.555172,6.142404,20.146385,0.17376494,33.8,1.2999999999999972,1.2999999999999972
Austin Reaves,PRA,Houston Rockets @ Los Angeles Lakers,24.5,1.81,1.94,33.7399997711182,8.2,4.4,70.8,48.8,5.4,0.2538,13.0,20.8,6.0,2.0,3.799999999999999,43.4,4.0715837,5.248459,19.881414,2.1327474,29.2,4.699999999999999,4.699999999999999
Reed Sheppard,PRA,Houston Rockets @ Los Angeles Lakers,24.5,1.83,1.92,29.3600002288818,5.8,2.0,63.6,46.2,4.8,0.2214,15.0,14.0,9.8,3.4,3.8,41.400000000000006,2.9559972,5.048085,16.653034,2.867045,24.7,0.1999999999999993,0.1999999999999993
Tari Eason,PRA,Houston Rockets @ Los Angeles Lakers,21.5,1.86,1.88,30.1399993896484,10.8,7.6,40.8,26.0,2.0,0.1898,11.4,14.2,4.4,1.4,3.200000000000001,24.0,6.5175505,2.0889285,14.047995,1.6981337,22.7,1.1999999999999993,1.1999999999999993
Deandre Ayton,PRA,Houston Rockets @ Los Angeles Lakers,20.5,1.9,1.85,29.0999996185303,15.8,8.4,44.4,31.6,1.2,0.1892,9.4,13.6,0.0,0.0,7.4,30.400000000000002,7.947273,1.8140081,13.069766,0.030826522,22.8,2.3000000000000007,2.3000000000000007
Luke Kennard,PRA,Houston Rockets @ Los Angeles Lakers,19.5,1.91,1.83,33.8799999237061,7.6,3.8,49.8,34.4,2.8,0.1626,9.4,14.8,4.0,1.8,3.8,31.599999999999998,4.1386013,2.6419365,14.4072275,1.5522429,21.2,1.6999999999999993,1.6999999999999993
Marcus Smart,PRA,Houston Rockets @ Los Angeles Lakers,18.5,1.84,1.9,33.0599994659424,7.0,2.4,78.4,60.0,8.0,0.2128,9.8,15.0,4.6,1.8,4.6,52.0,3.7583003,6.6488967,14.72444,1.7320138,25.1,6.600000000000001,6.600000000000001
Rui Hachimura,PRA,Houston Rockets @ Los Angeles Lakers,17.5,1.92,1.83,37.2999996185303,9.4,4.8,42.8,27.8,1.0,0.1564,11.2,16.8,4.8,2.6,4.6000000000000005,26.8,5.1248064,1.5315175,15.261456,1.7822438,21.9,4.399999999999999,4.399999999999999
Jaxson Hayes,PRA,Houston Rockets @ Los Angeles Lakers,9.5,1.87,1.88,19.2799999237061,7.0,3.0,21.4,14.2,0.6,0.1392,4.6,9.4,0.2,0.0,4.0,13.6,3.6509311,0.9858913,7.302599,0.0682184,11.9,2.4000000000000004,2.4000000000000004
Alperen Sengun,REB,Houston Rockets @ Los Angeles Lakers,9.5,1.9,1.84,36.0000003814697,17.4,9.4,70.6,45.6,5.4,0.2582,18.2,22.6,1.6,0.2,7.999999999999998,40.2,8.341391,4.6873317,21.610357,0.5378299,8.3,-1.1999999999999993,1.1999999999999993
Deandre Ayton,REB,Houston Rockets @ Los Angeles Lakers,7.5,1.74,2.03,29.0999996185303,15.8,8.4,44.4,31.6,1.2,0.1892,9.4,13.6,0.0,0.0,7.4,30.400000000000002,7.947273,1.8140081,13.069766,0.030826522,7.9,0.40000000000000036,0.40000000000000036
Amen Thompson,REB,Houston Rockets @ Los Angeles Lakers,7.5,1.91,1.84,43.2,12.8,7.2,88.4,63.8,6.8,0.2104,16.0,24.6,0.8,0.0,5.6000000000000005,57.0,7.555172,6.142404,20.146385,0.17376494,7.6,0.09999999999999964,0.09999999999999964
LeBron James,REB,Houston Rockets @ Los Angeles Lakers,7.5,1.97,1.79,34.5000003814697,11.2,7.4,79.8,50.2,8.2,0.3236,16.2,20.8,4.4,1.4,3.799999999999999,42.0,6.701886,7.867152,22.72188,1.6013671,6.7,-0.7999999999999998,0.7999999999999998
Tari Eason,REB,Houston Rockets @ Los Angeles Lakers,7.5,2.08,1.7,30.1399993896484,10.8,7.6,40.8,26.0,2.0,0.1898,11.4,14.2,4.4,1.4,3.200000000000001,24.0,6.5175505,2.0889285,14.047995,1.6981337,6.5,-1.0,1.0
Rui Hachimura,REB,Houston Rockets @ Los Angeles Lakers,3.5,1.75,2.02,37.2999996185303,9.4,4.8,42.8,27.8,1.0,0.1564,11.2,16.8,4.8,2.6,4.6000000000000005,26.8,5.1248064,1.5315175,15.261456,1.7822438,5.1,1.5999999999999996,1.5999999999999996
Luke Kennard,REB,Houston Rockets @ Los Angeles Lakers,3.5,1.84,1.91,33.8799999237061,7.6,3.8,49.8,34.4,2.8,0.1626,9.4,14.8,4.0,1.8,3.8,31.599999999999998,4.1386013,2.6419365,14.4072275,1.5522429,4.1,0.5999999999999996,0.5999999999999996
Jaxson Hayes,REB,Houston Rockets @ Los Angeles Lakers,3.5,1.96,1.79,19.2799999237061,7.0,3.0,21.4,14.2,0.6,0.1392,4.6,9.4,0.2,0.0,4.0,13.6,3.6509311,0.9858913,7.302599,0.0682184,3.7,0.20000000000000018,0.20000000000000018
Austin Reaves,REB,Houston Rockets @ Los Angeles Lakers,3.5,2.28,1.59,33.7399997711182,8.2,4.4,70.8,48.8,5.4,0.2538,13.0,20.8,6.0,2.0,3.799999999999999,43.4,4.0715837,5.248459,19.881414,2.1327474,4.1,0.5999999999999996,0.5999999999999996
Reed Sheppard,REB,Houston Rockets @ Los Angeles Lakers,3.5,2.31,1.58,29.3600002288818,5.8,2.0,63.6,46.2,4.8,0.2214,15.0,14.0,9.8,3.4,3.8,41.400000000000006,2.9559972,5.048085,16.653034,2.867045,3.0,-0.5,0.5
Marcus Smart,REB,Houston Rockets @ Los Angeles Lakers,2.5,1.77,1.99,33.0599994659424,7.0,2.4,78.4,60.0,8.0,0.2128,9.8,15.0,4.6,1.8,4.6,52.0,3.7583003,6.6488967,14.72444,1.7320138,3.8,1.2999999999999998,1.2999999999999998
Josh Okogie,REB,Houston Rockets @ Los Angeles Lakers,1.5,1.57,2.31,18.9400000572205,5.2,2.2,17.6,12.2,0.8,0.1194,4.4,4.4,2.0,0.8,3.0,11.399999999999999,2.6097763,0.9572079,5.624787,0.7942532,2.6,1.1,1.1
Dorian Finney-Smith,REB,Houston Rockets @ Los Angeles Lakers,1.5,1.58,2.3,13.3599998474121,5.0,2.0,13.4,9.0,0.4,0.1226,3.8,3.6,2.4,0.4,3.0,8.6,2.7088575,0.73566926,4.20496,0.7877334,2.7,1.2000000000000002,1.2000000000000002
LeBron James,RA,Houston Rockets @ Los Angeles Lakers,15.5,1.76,2.0,34.5000003814697,11.2,7.4,79.8,50.2,8.2,0.3236,16.2,20.8,4.4,1.4,3.799999999999999,42.0,6.701886,7.867152,22.72188,1.6013671,14.6,-0.9000000000000004,0.9000000000000004
Alperen Sengun,RA,Houston Rockets @ Los Angeles Lakers,15.5,1.93,1.81,36.0000003814697,17.4,9.4,70.6,45.6,5.4,0.2582,18.2,22.6,1.6,0.2,7.999999999999998,40.2,8.341391,4.6873317,21.610357,0.5378299,13.0,-2.5,2.5
Amen Thompson,RA,Houston Rockets @ Los Angeles Lakers,13.5,1.88,1.86,43.2,12.8,7.2,88.4,63.8,6.8,0.2104,16.0,24.6,0.8,0.0,5.6000000000000005,57.0,7.555172,6.142404,20.146385,0.17376494,13.7,0.1999999999999993,0.1999999999999993
Deandre Ayton,RA,Houston Rockets @ Los Angeles Lakers,8.5,1.76,1.99,29.0999996185303,15.8,8.4,44.4,31.6,1.2,0.1892,9.4,13.6,0.0,0.0,7.4,30.400000000000002,7.947273,1.8140081,13.069766,0.030826522,9.8,1.3000000000000007,1.3000000000000007
Tari Eason,RA,Houston Rockets @ Los Angeles Lakers,8.5,1.8,1.95,30.1399993896484,10.8,7.6,40.8,26.0,2.0,0.1898,11.4,14.2,4.4,1.4,3.200000000000001,24.0,6.5175505,2.0889285,14.047995,1.6981337,8.6,0.09999999999999964,0.09999999999999964
Reed Sheppard,RA,Houston Rockets @ Los Angeles Lakers,7.5,1.83,1.91,29.3600002288818,5.8,2.0,63.6,46.2,4.8,0.2214,15.0,14.0,9.8,3.4,3.8,41.400000000000006,2.9559972,5.048085,16.653034,2.867045,8.0,0.5,0.5
Austin Reaves,RA,Houston Rockets @ Los Angeles Lakers,7.5,1.96,1.79,33.7399997711182,8.2,4.4,70.8,48.8,5.4,0.2538,13.0,20.8,6.0,2.0,3.799999999999999,43.4,4.0715837,5.248459,19.881414,2.1327474,9.3,1.8000000000000007,1.8000000000000007
Marcus Smart,RA,Houston Rockets @ Los Angeles Lakers,7.5,2.14,1.66,33.0599994659424,7.0,2.4,78.4,60.0,8.0,0.2128,9.8,15.0,4.6,1.8,4.6,52.0,3.7583003,6.6488967,14.72444,1.7320138,10.4,2.9000000000000004,2.9000000000000004
Luke Kennard,RA,Houston Rockets @ Los Angeles Lakers,6.5,1.86,1.88,33.8799999237061,7.6,3.8,49.8,34.4,2.8,0.1626,9.4,14.8,4.0,1.8,3.8,31.599999999999998,4.1386013,2.6419365,14.4072275,1.5522429,6.8,0.2999999999999998,0.2999999999999998
Rui Hachimura,RA,Houston Rockets @ Los Angeles Lakers,4.5,1.77,1.98,37.2999996185303,9.4,4.8,42.8,27.8,1.0,0.1564,11.2,16.8,4.8,2.6,4.6000000000000005,26.8,5.1248064,1.5315175,15.261456,1.7822438,6.7,2.2,2.2
Reed Sheppard,3PT,Houston Rockets @ Los Angeles Lakers,3.5,2.01,1.75,29.3600002288818,5.8,2.0,63.6,46.2,4.8,0.2214,15.0,14.0,9.8,3.4,3.8,41.400000000000006,2.9559972,5.048085,16.653034,2.867045,2.9,-0.6000000000000001,0.6000000000000001
Luke Kennard,3PT,Houston Rockets @ Los Angeles Lakers,1.5,1.58,2.29,33.8799999237061,7.6,3.8,49.8,34.4,2.8,0.1626,9.4,14.8,4.0,1.8,3.8,31.599999999999998,4.1386013,2.6419365,14.4072275,1.5522429,1.6,0.10000000000000009,0.10000000000000009
Rui Hachimura,3PT,Houston Rockets @ Los Angeles Lakers,1.5,1.7,2.07,37.2999996185303,9.4,4.8,42.8,27.8,1.0,0.1564,11.2,16.8,4.8,2.6,4.6000000000000005,26.8,5.1248064,1.5315175,15.261456,1.7822438,1.8,0.30000000000000004,0.30000000000000004
Austin Reaves,3PT,Houston Rockets @ Los Angeles Lakers,1.5,1.75,2.02,33.7399997711182,8.2,4.4,70.8,48.8,5.4,0.2538,13.0,20.8,6.0,2.0,3.799999999999999,43.4,4.0715837,5.248459,19.881414,2.1327474,2.1,0.6000000000000001,0.6000000000000001
Marcus Smart,3PT,Houston Rockets @ Los Angeles Lakers,1.5,1.76,2.0,33.0599994659424,7.0,2.4,78.4,60.0,8.0,0.2128,9.8,15.0,4.6,1.8,4.6,52.0,3.7583003,6.6488967,14.72444,1.7320138,1.7,0.19999999999999996,0.19999999999999996
Tari Eason,3PT,Houston Rockets @ Los Angeles Lakers,1.5,1.86,1.88,30.1399993896484,10.8,7.6,40.8,26.0,2.0,0.1898,11.4,14.2,4.4,1.4,3.200000000000001,24.0,6.5175505,2.0889285,14.047995,1.6981337,1.7,0.19999999999999996,0.19999999999999996
LeBron James,3PT,Houston Rockets @ Los Angeles Lakers,1.5,1.95,1.79,34.5000003814697,11.2,7.4,79.8,50.2,8.2,0.3236,16.2,20.8,4.4,1.4,3.799999999999999,42.0,6.701886,7.867152,22.72188,1.6013671,1.6,0.10000000000000009,0.10000000000000009
Josh Okogie,3PT,Houston Rockets @ Los Angeles Lakers,0.5,2.4,1.54,18.9400000572205,5.2,2.2,17.6,12.2,0.8,0.1194,4.4,4.4,2.0,0.8,3.0,11.399999999999999,2.6097763,0.9572079,5.624787,0.7942532,0.8,0.30000000000000004,0.30000000000000004
Jalen Brunson,AST,New York Knicks @ Atlanta Hawks,6.5,1.83,1.92,36.0800003051758,5.0,2.6,77.2,49.8,5.8,0.333,22.4,28.2,6.2,2.6,2.4,44.0,3.6290374,5.4761195,26.408432,2.1579096,5.5,-1.0,1.0
Jalen Johnson,AST,New York Knicks @ Atlanta Hawks,5.5,1.88,1.86,36.4799995422363,11.0,7.6,62.4,44.6,5.0,0.244,15.4,19.2,5.2,1.4,3.4000000000000004,39.6,6.9381795,5.0661345,19.075546,1.7572432,5.1,-0.40000000000000036,0.40000000000000036
Dyson Daniels,AST,New York Knicks @ Atlanta Hawks,4.5,1.63,2.2,30.1600006103516,10.4,7.4,49.8,41.8,6.0,0.1444,7.4,8.2,2.2,0.6,3.0,35.8,6.340126,4.2053375,9.754241,0.9705952,4.2,-0.2999999999999998,0.2999999999999998
Josh Hart,AST,New York Knicks @ Atlanta Hawks,4.5,1.79,1.96,34.7200004577637,13.6,10.0,50.2,40.6,4.8,0.151,9.2,9.4,3.8,0.6,3.5999999999999996,35.800000000000004,7.3367033,3.407371,11.119559,1.4532824,3.4,-1.1,1.1
Karl-Anthony Towns,AST,New York Knicks @ Atlanta Hawks,3.5,1.75,2.01,32.7799987792969,13.0,11.4,40.6,25.2,5.2,0.219,10.8,20.0,3.4,1.6,1.5999999999999996,20.0,8.600518,3.9309666,18.341806,1.3197665,3.9,0.3999999999999999,0.3999999999999999
Nickeil Alexander-Walker,AST,New York Knicks @ Atlanta Hawks,2.5,1.62,2.21,36.7,5.4,2.6,35.0,21.6,2.8,0.1872,12.6,14.2,7.8,3.4,2.8000000000000003,18.8,5.352302,2.2479386,13.215783,2.7915933,2.2,-0.2999999999999998,0.2999999999999998
Onyeka Okongwu,AST,New York Knicks @ Atlanta Hawks,2.5,2.24,1.61,33.3999992370605,10.2,6.8,36.4,27.0,1.8,0.1456,8.4,14.2,4.0,2.0,3.3999999999999995,25.2,5.5592537,1.758848,12.449012,1.5196462,1.8,-0.7,0.7
Mikal Bridges,AST,New York Knicks @ Atlanta Hawks,2.5,2.26,1.6,27.1799999237061,2.6,1.4,28.4,20.6,1.4,0.1252,6.4,7.2,3.0,0.8,1.2000000000000002,19.200000000000003,1.8861198,1.4977328,8.903197,1.1824075,1.5,-1.0,1.0
OG Anunoby,AST,New York Knicks @ Atlanta Hawks,1.5,1.55,2.38,37.3599998474121,12.2,9.0,36.2,22.4,1.0,0.1636,11.6,20.0,4.8,2.6,3.1999999999999993,21.4,8.381262,1.4500082,14.504039,2.0361006,1.5,0.0,0.0
Jalen Brunson,PTS,New York Knicks @ Atlanta Hawks,27.5,1.87,1.9,36.0800003051758,5.0,2.6,77.2,49.8,5.8,0.333,22.4,28.2,6.2,2.6,2.4,44.0,3.6290374,5.4761195,26.408432,2.1579096,26.4,-1.1000000000000014,1.1000000000000014
Jalen Johnson,PTS,New York Knicks @ Atlanta Hawks,19.5,1.79,1.99,36.4799995422363,11.0,7.6,62.4,44.6,5.0,0.244,15.4,19.2,5.2,1.4,3.4000000000000004,39.6,6.9381795,5.0661345,19.075546,1.7572432,19.1,-0.3999999999999986,0.3999999999999986
Karl-Anthony Towns,PTS,New York Knicks @ Atlanta Hawks,19.5,1.93,1.85,32.7799987792969,13.0,11.4,40.6,25.2,5.2,0.219,10.8,20.0,3.4,1.6,1.5999999999999996,20.0,8.600518,3.9309666,18.341806,1.3197665,18.3,-1.1999999999999993,1.1999999999999993
Nickeil Alexander-Walker,PTS,New York Knicks @ Atlanta Hawks,17.5,1.95,1.82,36.7,5.4,2.6,35.0,21.6,2.8,0.1872,12.6,14.2,7.8,3.4,2.8000000000000003,18.8,5.352302,2.2479386,13.215783,2.7915933,13.2,-4.300000000000001,4.300000000000001
OG Anunoby,PTS,New York Knicks @ Atlanta Hawks,16.5,1.83,1.94,37.3599998474121,12.2,9.0,36.2,22.4,1.0,0.1636,11.6,20.0,4.8,2.6,3.1999999999999993,21.4,8.381262,1.4500082,14.504039,2.0361006,14.5,-2.0,2.0
Onyeka Okongwu,PTS,New York Knicks @ Atlanta Hawks,13.5,2.0,1.79,33.3999992370605,10.2,6.8,36.4,27.0,1.8,0.1456,8.4,14.2,4.0,2.0,3.3999999999999995,25.2,5.5592537,1.758848,12.449012,1.5196462,12.4,-1.0999999999999996,1.0999999999999996
Jonathan Kuminga,PTS,New York Knicks @ Atlanta Hawks,12.5,1.95,1.83,26.6,4.8,3.6,25.6,13.0,0.6,0.2204,10.6,14.2,4.2,0.8,1.1999999999999997,12.4,3.0301323,1.1710725,12.378682,1.4933081,12.4,-0.09999999999999964,0.09999999999999964
Josh Hart,PTS,New York Knicks @ Atlanta Hawks,11.5,1.93,1.84,34.7200004577637,13.6,10.0,50.2,40.6,4.8,0.151,9.2,9.4,3.8,0.6,3.5999999999999996,35.800000000000004,7.3367033,3.407371,11.119559,1.4532824,11.1,-0.40000000000000036,0.40000000000000036
Dyson Daniels,PTS,New York Knicks @ Atlanta Hawks,9.5,2.01,1.78,30.1600006103516,10.4,7.4,49.8,41.8,6.0,0.1444,7.4,8.2,2.2,0.6,3.0,35.8,6.340126,4.2053375,9.754241,0.9705952,9.8,0.3000000000000007,0.3000000000000007
Mikal Bridges,PTS,New York Knicks @ Atlanta Hawks,8.5,1.95,1.82,27.1799999237061,2.6,1.4,28.4,20.6,1.4,0.1252,6.4,7.2,3.0,0.8,1.2000000000000002,19.200000000000003,1.8861198,1.4977328,8.903197,1.1824075,8.9,0.40000000000000036,0.40000000000000036
Miles McBride,PTS,New York Knicks @ Atlanta Hawks,7.5,1.75,2.04,21.6200000762939,2.6,1.2,25.8,18.4,1.0,0.1492,6.8,6.4,4.6,2.0,1.4000000000000001,17.4,1.7965736,1.347327,8.034097,1.6276512,8.0,0.5,0.5
Jordan Clarkson,PTS,New York Knicks @ Atlanta Hawks,6.5,1.88,1.88,15.2600002288818,3.0,1.8,14.8,8.4,0.6,0.2136,6.8,7.8,1.0,0.0,1.2,7.800000000000001,2.1505086,0.866044,8.329479,0.44132712,8.3,1.8000000000000007,1.8000000000000007
Gabe Vincent,PTS,New York Knicks @ Atlanta Hawks,4.5,1.97,1.81,16.0599998474121,2.0,0.6,11.6,8.2,1.4,0.1334,4.0,5.2,3.4,1.2,1.4,6.799999999999999,1.3615018,0.842687,4.77374,1.1746633,4.8,0.2999999999999998,0.2999999999999998
Mitchell Robinson,PTS,New York Knicks @ Atlanta Hawks,3.5,1.69,2.13,14.9400001525879,7.4,5.8,13.0,9.8,0.4,0.1268,3.0,6.2,0.0,0.0,1.6000000000000005,9.4,5.1858125,0.7285082,5.2921605,0.029892962,5.3,1.7999999999999998,1.7999999999999998
Jalen Brunson,PA,New York Knicks @ Atlanta Hawks,34.5,1.84,1.91,36.0800003051758,5.0,2.6,77.2,49.8,5.8,0.333,22.4,28.2,6.2,2.6,2.4,44.0,3.6290374,5.4761195,26.408432,2.1579096,31.9,-2.6000000000000014,2.6000000000000014
Jalen Johnson,PA,New York Knicks @ Atlanta Hawks,25.5,1.79,1.95,36.4799995422363,11.0,7.6,62.4,44.6,5.0,0.244,15.4,19.2,5.2,1.4,3.4000000000000004,39.6,6.9381795,5.0661345,19.075546,1.7572432,24.1,-1.3999999999999986,1.3999999999999986
Karl-Anthony Towns,PA,New York Knicks @ Atlanta Hawks,23.5,1.9,1.85,32.7799987792969,13.0,11.4,40.6,25.2,5.2,0.219,10.8,20.0,3.4,1.6,1.5999999999999996,20.0,8.600518,3.9309666,18.341806,1.3197665,22.3,-1.1999999999999993,1.1999999999999993
Nickeil Alexander-Walker,PA,New York Knicks @ Atlanta Hawks,20.5,1.92,1.83,36.7,5.4,2.6,35.0,21.6,2.8,0.1872,12.6,14.2,7.8,3.4,2.8000000000000003,18.8,5.352302,2.2479386,13.215783,2.7915933,15.5,-5.0,5.0
OG Anunoby,PA,New York Knicks @ Atlanta Hawks,18.5,1.83,1.92,37.3599998474121,12.2,9.0,36.2,22.4,1.0,0.1636,11.6,20.0,4.8,2.6,3.1999999999999993,21.4,8.381262,1.4500082,14.504039,2.0361006,16.0,-2.5,2.5
Josh Hart,PA,New York Knicks @ Atlanta Hawks,16.5,1.93,1.81,34.7200004577637,13.6,10.0,50.2,40.6,4.8,0.151,9.2,9.4,3.8,0.6,3.5999999999999996,35.800000000000004,7.3367033,3.407371,11.119559,1.4532824,14.5,-2.0,2.0
Onyeka Okongwu,PA,New York Knicks @ Atlanta Hawks,15.5,1.91,1.83,33.3999992370605,10.2,6.8,36.4,27.0,1.8,0.1456,8.4,14.2,4.0,2.0,3.3999999999999995,25.2,5.5592537,1.758848,12.449012,1.5196462,14.2,-1.3000000000000007,1.3000000000000007
Dyson Daniels,PA,New York Knicks @ Atlanta Hawks,14.5,1.93,1.81,30.1600006103516,10.4,7.4,49.8,41.8,6.0,0.1444,7.4,8.2,2.2,0.6,3.0,35.8,6.340126,4.2053375,9.754241,0.9705952,14.0,-0.5,0.5
Mikal Bridges,PA,New York Knicks @ Atlanta Hawks,10.5,1.85,1.9,27.1799999237061,2.6,1.4,28.4,20.6,1.4,0.1252,6.4,7.2,3.0,0.8,1.2000000000000002,19.200000000000003,1.8861198,1.4977328,8.903197,1.1824075,10.4,-0.09999999999999964,0.09999999999999964
Karl-Anthony Towns,PR,New York Knicks @ Atlanta Hawks,31.5,1.84,1.9,32.7799987792969,13.0,11.4,40.6,25.2,5.2,0.219,10.8,20.0,3.4,1.6,1.5999999999999996,20.0,8.600518,3.9309666,18.341806,1.3197665,26.9,-4.600000000000001,4.600000000000001
Jalen Brunson,PR,New York Knicks @ Atlanta Hawks,30.5,1.81,1.93,36.0800003051758,5.0,2.6,77.2,49.8,5.8,0.333,22.4,28.2,6.2,2.6,2.4,44.0,3.6290374,5.4761195,26.408432,2.1579096,30.0,-0.5,0.5
Jalen Johnson,PR,New York Knicks @ Atlanta Hawks,29.5,1.88,1.86,36.4799995422363,11.0,7.6,62.4,44.6,5.0,0.244,15.4,19.2,5.2,1.4,3.4000000000000004,39.6,6.9381795,5.0661345,19.075546,1.7572432,26.0,-3.5,3.5
OG Anunoby,PR,New York Knicks @ Atlanta Hawks,23.5,1.79,1.95,37.3599998474121,12.2,9.0,36.2,22.4,1.0,0.1636,11.6,20.0,4.8,2.6,3.1999999999999993,21.4,8.381262,1.4500082,14.504039,2.0361006,22.9,-0.6000000000000014,0.6000000000000014
Onyeka Okongwu,PR,New York Knicks @ Atlanta Hawks,20.5,1.88,1.87,33.3999992370605,10.2,6.8,36.4,27.0,1.8,0.1456,8.4,14.2,4.0,2.0,3.3999999999999995,25.2,5.5592537,1.758848,12.449012,1.5196462,18.0,-2.5,2.5
Nickeil Alexander-Walker,PR,New York Knicks @ Atlanta Hawks,20.5,1.92,1.83,36.7,5.4,2.6,35.0,21.6,2.8,0.1872,12.6,14.2,7.8,3.4,2.8000000000000003,18.8,5.352302,2.2479386,13.215783,2.7915933,18.6,-1.8999999999999986,1.8999999999999986
Josh Hart,PR,New York Knicks @ Atlanta Hawks,19.5,1.79,1.96,34.7200004577637,13.6,10.0,50.2,40.6,4.8,0.151,9.2,9.4,3.8,0.6,3.5999999999999996,35.800000000000004,7.3367033,3.407371,11.119559,1.4532824,18.5,-1.0,1.0
Jonathan Kuminga,PR,New York Knicks @ Atlanta Hawks,17.5,1.93,1.81,26.6,4.8,3.6,25.6,13.0,0.6,0.2204,10.6,14.2,4.2,0.8,1.1999999999999997,12.4,3.0301323,1.1710725,12.378682,1.4933081,15.4,-2.0999999999999996,2.0999999999999996
Dyson Daniels,PR,New York Knicks @ Atlanta Hawks,15.5,1.78,1.97,30.1600006103516,10.4,7.4,49.8,41.8,6.0,0.1444,7.4,8.2,2.2,0.6,3.0,35.8,6.340126,4.2053375,9.754241,0.9705952,16.1,0.6000000000000014,0.6000000000000014
